Product Name,Price,Location,Condition,Colors,Sizes,Image,Product Link
Men Nike Air Max Pre-Day Running Shoes Black/Anthracite/White DC9402-001,US $72.49,"Scottsdale, Arizona, United States",New with box,," 8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  12 ,  13 ,  8 - Box does not have Cover ,  8.5 - Box does not have Cover ,  10 - Box does not have Cover ,  11 - Box does not have Cover ,  12 - Box does not have Cover ,  9 - Box does not have Cover ,  9.5 - Box does not have Cover ",https://i.ebayimg.com/thumbs/images/g/JokAAOSwJFBkt0lb/s-l300.jpg,https://www.ebay.com/itm/275956536713?epid=11053132732&hash=item40404a9589:g:JokAAOSwJFBkt0lb&amdata=enc%3AAQAIAAAAwPJncK5HISn0vaKfntQe%2F%2BMBWsrEyVg3qSTX5QoTRflcChJf1LYfu6RqJNk2CUiKzogmZRnZNOHCPNiXhIY7okEiMPb5KwmUghOE2GxIaHgij4dku9lfgngVVHLRaY7N%2F2wJZ%2BYI8NwVYueQvVKLY4gTSF2rFCYb7u%2F63TJNoK880GZL9TLGeE1ivVy0FOI4%2BHkKOpt48JtVLcpNlEyiy%2F4JGLd6IFE96BCakf2lHqGRRChkAJ5Sp72V8AIA%2FRDkzQ%3D%3D%7Ctkp%3ABk9SR8S-_7q4Yg
Nike Air Max 90 Snowflake DQ0789-001 Men's Size 9 - 13 Shoes #112,US $99.97,,New with box,," 9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ",https://i.ebayimg.com/thumbs/images/g/hxEAAOSwro9kcWNc/s-l300.jpg,https://www.ebay.com/itm/295722191772?epid=5053235801&hash=item44da6a8b9c:g:hxEAAOSwro9kcWNc&amdata=enc%3AAQAIAAAA4NTWrXNevfcOXw31wCiI6pzuZ6tDZMnt2Kd5EfKI602Qmz%2F1F02idGr2YwmaWtwxC6%2Fzo1R573xN07jiX4SwDdcVz6DW12uV7aIbY4GXcETzjTf%2FQZ5noiZakv%2Bzrgg3MYE6B3%2B8b7d86DbOfGIY9BAsbsLNk9TxwTxSR5V33brLdEsC1cTpTSH115b4ORIDtJTTM6gPBktxRVHhTcHuTNg%2BRlSeqyFNKrE4vlcXuZ2uDNeC0lEpzxsDGXZy%2Btry%2BAIj4ZFj6f22jBQkXgmpiRFphxqTQ9yxAQ3bOJ9pKsZ4%7Ctkp%3ABk9SR8S-_7q4Yg
Womens Ladies Sock Trainers Sneakers Slip On Jogging Pumps  Plimsole Shoes Sizes,GBP 9.99,"Manchester, United Kingdom",New with box,," UK 3 / EU 36 / US 5 ,  UK 4 / EU 37 / US 6 ,  UK 5 / EU 38 / US 7 ,  UK 6 / EU 39 / US 8 ,  UK 7 / EU 40 / US 9 ,  UK 8 / EU 41 / US 10 ",https://i.ebayimg.com/thumbs/images/g/kM0AAOSwkH9iopYs/s-l300.jpg,https://www.ebay.com/itm/265371855048?hash=item3dc96528c8:g:kM0AAOSwkH9iopYs&amdata=enc%3AAQAIAAAAwJDGrSjVeGm8SbXB3%2BXoUO53V%2F1%2FuqGHtLrXqz3sM%2B9hI4K8P2%2FEkOCbvwO9nPovrycEL80gi5DRhSQilAnihdT38EwjVjtnJot7kvRfg27%2BxxQFaJVkNRu7lYflnAezSmrzsw3cH7h6lxX9r9d0Sg6pavifeAmWe4nWVSdRcfXZoP5ssIfwy7bc4SHRPiH3MHaF91jwvCOTi2%2BYP%2FXpVjumQiCepXw68EfNG2KXsXeGZ1MSZvrpaj4JxZKjcQtA1g%3D%3D%7Ctkp%3ABk9SR8S-_7q4Yg
NEW Hoka One One Bondi SR 1110520/BBLC Black Running Shoes For Men's,US $135.00/ea,"New York, United States",New with box,," 7.5 US - 7 UK - 40 2/3 EURO ,  8 US - 7.5 UK - 41 1/3 EURO ,  8.5 US - 8 UK - 42 EURO ,  9 US - 8.5 UK - 42 2/3 EURO ,  9.5 US - 9 UK - 43 1/3 EURO ,  10 US - 9.5 UK - 44 EURO ,  10.5 US - 10 UK - 44 2/3 EURO ,  11 US - 10.5 UK - 45 1/3 EURO ,  11.5 US - 11 UK - 46 EURO ,  12 US - 11.5 UK - 46 2/3 EURO ,  12.5 US - 12 UK - 47 1/3 EURO ,  13 US - 12.5 UK - 48 EURO ,  14 US - 13.5 UK - 49 1/3 EURO ",https://i.ebayimg.com/thumbs/images/g/ErwAAOSwJ8FgbCp-/s-l300.jpg,https://www.ebay.com/itm/154404196672?hash=item23f3351140:g:ErwAAOSwJ8FgbCp-&amdata=enc%3AAQAIAAAA4HoCqUAO8B0O%2FDzf7uBFDftpTvCVqgoSonUZTO4o4oxLfWFLG9YN%2FmzPSAoy63nRsoZyW7u6AhnaYZ%2B%2FhRL57NhCguyJ%2FZEvbF6uBt8djpAefOrKOgHeZyJoKEE4lNg7FYSm3b3zyOBI2XoCO2oHIAcWJMBvG%2BmXaXORQItuQna8EpTH7qrX6osEktWDefio9Qrludg0cPVpwX1s9MPr32UIGucpkA%2FUJy%2BHOSQrdhvTMhKwKc58epDO3Pe5%2FJYzx9qqXtFuOTZSMowgO4RDIQsT6c9NtC8bEp8Pyyah1Dgg%7Ctkp%3ABk9SR8S-_7q4Yg
adidas Terrex Trail Rider GORE-TEX Trail Running Shoes Men's,US $144.00,"Spartanburg, South Carolina, United States",New with box, Core Black / Grey Four ," 6 ,  6.5 ,  7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ,  14 ,  15 ",https://i.ebayimg.com/thumbs/images/g/Io8AAOSwVexkzSf~/s-l300.jpg,https://www.ebay.com/itm/155513246181?hash=item24354fd1e5:g:Io8AAOSwVexkzSf~&amdata=enc%3AAQAIAAAAwA3qEp3Zi1dcOMhGm%2FPMpUKIR5NqQXPz8Yjq9zU27iMmxlYqD3niGWlJkpBgGkT%2FX6XgNw%2BcGRsOX3amR40nz7buBqhKsnkr7s1gFb1AaXZpczg2UWhCE%2B044vPoxB0rCSkQGiJmunv%2FGt0JBQvD4uHqQ%2BHn0pPN3NvhWCZK65PaWYwlsdeiYsm9GXh1TjQjlOeSufFStHO4IblgCywGZhUtpoFPltBmT2JMyQ0nSms9TzlV42Kgia8NxuuhM6ffFw%3D%3D%7Ctkp%3ABk9SR8S-_7q4Yg
Mens Comfortable Casual Old Lace Up / Touch Fasten Walking Trainers Shoes Size,GBP 13.95,"Leamington Spa, United Kingdom",New with box," Black Velcro ,  White Velcro ,  Black Lace Up ,  White Lace Up "," 6 ,  7 ,  8 ,  9 ,  10 ,  11 ,  12 ",https://i.ebayimg.com/thumbs/images/g/N04AAOSwjUtjt~jP/s-l300.jpg,https://www.ebay.com/itm/295458268885?hash=item44caaf66d5:g:N04AAOSwjUtjt~jP&amdata=enc%3AAQAIAAAA4H7SnB3UxHKFf05j1%2FKXpz54upueEA0m3IF38urPITtHBoVTfiS7fs7tWf5HuB2gzLrgBv6lhuRwKVUoR8gI3cLh3qGFCS0tKLkGpS3IzdSckfs2dXirqei%2FoTQKLu6fiumw9wJ4wuvNynrAzm0hV9MDbvmDAupG9%2FPVKuDLcOU4lu8Xv8ukVvGuRMhlseKrKSYL1hymwKWDwvvhlXG9RBMx2IM%2Ff6ug9mka%2BA9iY%2FWRxqonFZT9TehF3oRwe3nio%2Bi494maD%2BQybYBGxy26w5h2Z5bXcyoqcP8GTLJnVzFs%7Ctkp%3ABk9SR8S-_7q4Yg
Under Armour 3026506 Men's UA Surge 3 Slip Running Athletic Training Gym Shoes,US $53.99,"Monroe, Michigan, United States",New with box," Academy ,  Black ,  Black/White ,  Mod Gray ,  White/Lime Surge "," 8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ",https://i.ebayimg.com/thumbs/images/g/eDgAAOSwq9dkIffK/s-l300.jpg,https://www.ebay.com/itm/374589149184?hash=item573740d000:g:eDgAAOSwq9dkIffK&amdata=enc%3AAQAIAAAAwFToTcZ9BBxqVgOcEQmSoBlkrQSZmfpcOdPHMxUz19crC6gmqDNQSjx%2BR0QoD5q8ebyREYQIfpkyRRGkybuVfWwEmvXsvCqM1vdf1QpBdo9ldxGtQjHHXXt9xJEKsiChwfUeDxGpU%2FezdcjavdMqZPxWULl%2BZ9pBBYZX%2BXZFxA9Q%2BH2J7HqjLjW1wlNqR2vDxPVZkl2bCF%2FsUf3qrFpcbrAX6p81NnyxLLMBQ4ZUInidfptrv1usY7KJT%2FjechFKCA%3D%3D%7Ctkp%3ABk9SR8S-_7q4Yg
Nike Jordan Tatum 1 PF Jayson Pink Lemonade Men Basketball Shoes DX6733-600,US $149.99,,New with box,," US 7 / Wmns 8.5 / EUR 40 / 25CM ,  US 7.5 / Wmns 9 / EUR 40.5 / 2... ,  US 8 / UK 7 / EUR 41 / 26CM ,  US 8.5 / UK 7.5 / EUR 42 / 26.5CM ,  US 9 / UK 8 / EUR 42.5 / 27CM ,  US 9.5 / UK 8.5 / EUR 43 / 27.5CM ,  US 10 / UK 9 / EUR 44 / 28CM ,  US 10.5 / UK 9.5 / EUR 44.5 / ... ,  US 11 / UK 10 / EUR 45 / 29CM ,  US 11.5 / UK 10.5 / EUR 45.5 /... ,  US 12 / UK 11 / EUR 46 / 30CM ,  US 12.5 / UK 11.5 / EUR 47 / 3... ,  US 13 / UK 12 / EUR 47.5 / 31CM ,  US 14 / UK 13 / EUR 48.5 / 32CM ",https://i.ebayimg.com/thumbs/images/g/TIUAAOSwO5RklQ4T/s-l300.jpg,https://www.ebay.com/itm/314659581226?hash=item49432c2d2a:g:TIUAAOSwO5RklQ4T&amdata=enc%3AAQAIAAAA4K5QsStn5IzQVBWe7No%2BL7swfdoJphq5si3IqtcFTp07l94zwYWOS3%2FFJd0eULdtdHzwLJvdbGALNJvWGl%2FJ46xi4d7YdQ%2BW2FfzZjBrf7k4QFB6gj%2F%2BSg5XVrz1awHgIxFgqp4ohg8EdyI9mwqw4xiq6FoGQXMlK3tARXaArU1BpvgmSH%2FFFqPuYscxWHUZNXeXABxFxvxsItjy6m2O0LyClAVQ%2F%2FiVCqtEut0i5SWKXq7GRRUIwUsd4ujjcU6DyvKFitkcTVb2flzMb%2BDOCxKsSHoLcGeBxF%2BKpK3UBdaM%7Ctkp%3ABk9SR8S-_7q4Yg
Reebok Nano X2 Men's Training Shoes,US $79.00,"Spartanburg, South Carolina, United States",New with box," Alabaster / Foggy Grey / Parch... ,  Core Black / Essential Blue / ... ,  Core Black / Pure Grey 8 / Ree... ,  Core Black / Vector Blue / Vec... ,  Ftwr White / Essential Blue / ... ,  Ftwr White / Prelude Purple / ... ,  Pure Grey 5 / Core Black / Pur... ,  Vector Navy / Classic Burgundy... "," 10 ,  10-Medium ,  10.5 ,  10.5-Medium ,  11 ,  11-Medium ,  11.5 ,  11.5-Medium ,  12 ,  12-Medium ,  12.5 ,  12.5-Medium ,  13 ,  13-Medium ,  14 ,  14-Medium ,  4.5-Medium ,  5-Medium ,  5.5-Medium ,  6-Medium ,  6.5 ,  6.5-Medium ,  7 ,  7-Medium ,  7.5 ,  7.5-Medium ,  8 ,  8-Medium ,  8.5 ,  8.5-Medium ,  9 ,  9-Medium ,  9.5 ,  9.5-Medium ",https://i.ebayimg.com/thumbs/images/g/DAEAAOSw-4BkglMr/s-l300.jpg,https://www.ebay.com/itm/175763851246?hash=item28ec5787ee:g:DAEAAOSw-4BkglMr&amdata=enc%3AAQAIAAAA4DQCjdJcdmMdKoEovKYPZDHMIRFrhq%2FkTJGXuwXM6SIgE%2FZgjFCRUNRNf%2BHN6rbeT4uFfs98oMn2IPUx87YoON3uwCnfI8NmeTUEGSk0gw7KNPVoxIRPNt5UnAGHNe2NvXQSssJQroxheYdcRoWzDQe7%2FjvueA%2BZ9AXbD%2Bj761b97eJ1erNJw8Cd3xiiaqoxnO5FsjNJa4odHXg2G8SmACfT0otzEvgShj%2BI1tYSrbWft7uQGwil8Ai7r28p8CnmbuyX7J3LINuFcogjlTZl0a3wA9ceM%2BSnd9T%2B48VB8SNx%7Ctkp%3ABk9SR8S-_7q4Yg
HANHAN Mens Quick Dry Water Shoes Outdoor Trekking Non-slip Wading Sneakers,US $19.00,"Irvine, California, United States",New without box," Black ,  Gray "," 6 ,  7 ,  7.5 ,  8 ,  9 ,  10 ,  11 ,  12 ,  13 ",https://i.ebayimg.com/thumbs/images/g/q1gAAOSwHjphW7Cp/s-l300.jpg,https://www.ebay.com/itm/275810130231?hash=item4037909937:g:q1gAAOSwHjphW7Cp&amdata=enc%3AAQAIAAAA4I0BFILna4dYUNThEOmZv2FY2EWtkCbMtU4eckl55Ljga96Yi868d2TWr5T35tUN9b53AbhdMzEz%2FUp5rCV7VUJ30iWeJUqfYmlAcfW4LQI%2BjQL0Tx6swCkkYTCKRdz4tRh4eJLDpioC%2Br71O0eutnJHOG9PG9KQDCAoKpSdYi7lGeL4MCW9L%2B1mBKFv7ZoQDmAdp5gVJQ9KZ%2FyncZveptYNJtg7hf2lUJIcbx50tJiUy3%2FgE7b7dccTsTyrIBK5R1AG0KDxwZV5AAaC2rZRtLJkwzTd6LftNz4fSadx9meC%7Ctkp%3ABk9SR8S-_7q4Yg
Adidas Originals Mens Samba OG Shoes Trainers Size 7-12 White BNIB,GBP 59.99,"Bradford, United Kingdom",New with box,," UK 7 ,  UK 8 ,  UK 8.5 ,  UK 9 ,  UK 9.5 ,  UK 10 ,  UK 11 ,  UK 12 ",https://i.ebayimg.com/thumbs/images/g/cZwAAOSwBVVkjG9T/s-l300.jpg,https://www.ebay.com/itm/235052576277?hash=item36ba39ae15:g:cZwAAOSwBVVkjG9T&amdata=enc%3AAQAIAAAA4Jtaaa1wtrvxgcmwK9JSn0L5cth8wRkScYZwrM3jJEMs%2B77Jjt6gqN3Xu%2Fe06AJZWh7QRWfr5zpUkHOZqlu9opl%2FLPcLBp9z4X1zzab8BJ2MPBr2%2FTHeHNwQ5uGpX8UK8s0XMATg6snS79La0YOZ7Fz%2Ben%2F0%2FamRfdurhouT%2FlVoIq0d4sK5i4c6evoM3RtFAZVWlVWz%2BqdXVMS2yj2kUT5SeWnluHWnBaKupfTLro56%2BZL524CeeBCPfAOkvj2sae%2BrlBF471EHXXdLD%2FJ5WdDCVXtgW1cCnG4Vro13yEEc%7Ctkp%3ABk9SR8S-_7q4Yg
PUMA Men's Tazon Advance Bold Sneakers,US $39.99,"United States, United States",New with box,," 7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  13 ,  14 ",https://i.ebayimg.com/thumbs/images/g/uhgAAOSw1Ypkgr6n/s-l300.jpg,https://www.ebay.com/itm/275893863042?hash=item403c8e4282:g:uhgAAOSw1Ypkgr6n&amdata=enc%3AAQAIAAAAwFUGemDkHkEVEH2GKYAWhdUju2byAJTX1IxYsCV%2F8uDLCaQCA23F0ujGFD7tyFZyIg54OIUpUTW8Vq4KwNgU6gaZeYkHE6qSQNeGoO%2F0HCX0u3ZpMct7GDc0JAvUEaCxXIT%2BrYSN2Hlt%2F3oUsnvVxMez9ZnGurmAEQcLzmoTvoR8vljGcpu2gnxHuo37mwJzVEOKXaryNzTWP83zNVGvWc6XP8hJ4%2F0CCODOcLblVLHKTRE7mhM1WXmnEMSijLXZ5w%3D%3D%7Ctkp%3ABk9SR8S-_7q4Yg
adidas Originals Ultra 4D Running Shoes Men's,US $220.00,"Spartanburg, South Carolina, United States",New with box," Core Black / Core Black ,  Core Black / Bright Red ,  Core Black / Gold Metallic ,  Wonder White / Wonder White ,  Core Black "," 4 ,  4.5 ,  5 ,  5.5 ,  6 ,  6.5 ,  7 ,  7.5 ,  8 ,  8.5 ,  9 ,  9.5 ,  10 ,  10.5 ,  11 ,  11.5 ,  12 ,  12.5 ,  13 ,  14 ,  15 ",https://i.ebayimg.com/thumbs/images/g/278AAOSwUlRkx~Dj/s-l300.jpg,https://www.ebay.com/itm/155596572163?hash=item243a474603:g:278AAOSwUlRkx~Dj&amdata=enc%3AAQAIAAAA0DeOvrANRe7bOAdTrTUE%2F9mxpQ9GgmKpYuCuWN2tUd9YzPpYFSsnoHJoeLHdIHwI7DX1foltyPVDERX%2FGxPlPYyxMC20D13E6w%2Bo0%2Bp%2B3W8EtyR2XZISusffC2VtSvEPwf6k6ivYefnMXi2mTc%2FPsK0UrANn9mAFFSR3cCm0snvhTkNUmchwXryZJ2mnS%2BEP1nD3770JGy4wk%2B%2B6rBP2ynBva2uYaTTY5cRcLyAadMCVplicg8pPTpo8HDD0pGXe1Jznl43ioRvSb8nPtxYNGuQ%3D%7Ctkp%3ABFBMxr7_urhi
Reebok Nanoflex Adventure TR Men's Training Shoes,US $54.95,"Spartanburg, South Carolina, United States",New with box," Orange Flare / Core Black / Pu... ,  Pure Grey 5 / Core Black / Cla... "," 10-Medium ,  10.5-Medium ,  11-Medium ,  11.5-Medium ,  12-Medium ,  13-Medium ,  14-Medium ,  6.5-Medium ,  7-Medium ,  7.5-Medium ,  8-Medium ,  8.5-Medium ,  9-Medium ,  9.5-Medium ",https://i.ebayimg.com/thumbs/images/g/viwAAOSwq2pkwlj2/s-l300.jpg,https://www.ebay.com/itm/175763851253?hash=item28ec5787f5:g:viwAAOSwq2pkwlj2&amdata=enc%3AAQAIAAAA0GBA%2FBZUedG4kcPMKT0%2Fwhcdgs4tIjbkFoA3pIj3dw2LhgKdoku2Yr6V9lyKsjSBMwFUlM2NeqCLj7YzQTWnRI%2FrcTpgdctXn7mJfPbnhDPBWqmnr3wS6S9Yh%2BYXaiZYfWB4ru8WwMBCEGEJvsdwqggWJtgAaUjfRPT1TI9w6ex9oUAJgbbk0sS7qnSRmNRy1kpLoTC8Ok154aClGBsSYM1%2BZ3hEwCeUqke75m%2FyQ0lhLAshuKy8czF7q1%2FLdGK76VMeOPg6K5eD%2B1U2e%2F5sicc%3D%7Ctkp%3ABFBMxr7_urhi
